Customer_ID,Recency,Frequency,Monetary,Items_Purchased
3981,22,36,383,"Orange, Coffee, Cereal, Apple, Milk, Beef"
3982,14,11,381,"Butter, Chicken, Carrot, Orange, Milk"
3983,26,31,201,"Crackers, Coffee, Apple, Cookies, Rice"
3984,30,25,261,"Beef, Soda, Chicken, Bread, Spinach, Tea"
3985,6,5,217,"Coffee, Cookies"
3986,4,22,483,"Cereal, Yogurt, Cheese"
3987,30,14,222,"Carrot, Cookies, Tomato, Cereal, Grapes"
3988,4,45,491,"Bagel, Milk"
3989,17,38,212,"Soda, Nuts, Crackers, Spinach"
3990,5,28,390,"Milk, Chips, Grapes"
3991,8,28,201,"Pork, Spinach, Coffee, Nuts, Cookies"
3992,7,37,206,"Cereal, Fish"
3993,20,22,260,"Rice, Broccoli, Apple, Milk, Cookies, Croissant"
3994,17,35,167,"Orange, Coffee"
3995,9,45,338,"Bagel, Grapes, Bread"
3996,27,16,311,"Cheese, Croissant, Chips, Beef, Pork"
3997,12,12,46,"Coffee, Cereal, Soda"
3998,9,43,219,"Oats, Cake, Pork, Beef, Crackers, Cheese"
3999,26,43,463,"Soda, Spinach, Nuts, Pork"
4000,13,5,29,"Bagel, Cereal, Beef"
4001,3,48,481,"Spinach, Bagel, Fish, Milk"
4002,12,46,73,"Apple, Juice, Milk"
4003,13,37,207,"Milk, Butter, Chips, Croissant, Cheese"
4004,15,32,487,"Oats, Spinach, Cookies"
4005,19,8,299,"Tea, Butter"
4006,8,38,93,"Soda, Milk, Croissant"
4007,23,39,109,"Nuts, Spinach, Broccoli, Bread, Beef"
4008,8,30,400,"Oats, Coffee, Bread, Yogurt"
4009,10,21,233,"Beef, Pork, Coffee, Pasta"
4010,22,36,500,"Butter, Cake, Crackers, Soda"
4011,27,7,140,"Rice, Carrot, Broccoli, Soda, Yogurt"
4012,28,29,404,"Beef, Yogurt, Cereal"
4013,3,12,477,"Cookies, Tea, Nuts, Broccoli, Beef, Cake"
4014,21,20,394,"Milk, Nuts, Oats"
4015,28,26,379,"Grapes, Banana, Beef"
4016,21,5,188,"Milk, Banana, Butter, Beef, Cheese, Coffee"
4017,25,39,270,"Rice, Tea, Orange, Coffee"
4018,2,7,373,"Oats, Bread, Broccoli, Cookies, Cake"
4019,3,44,260,"Pasta, Milk, Yogurt, Juice, Butter, Nuts"
4020,13,39,335,"Fish, Oats"
4021,13,50,362,"Cereal, Cookies, Bread, Milk, Spinach, Pasta"
4022,13,25,198,"Bread, Coffee, Cheese, Bagel"
4023,18,21,366,"Tea, Broccoli, Nuts, Pasta, Juice, Bread"
4024,16,32,39,"Orange, Tea, Rice"
4025,2,42,343,"Broccoli, Apple"
4026,21,43,207,"Cookies, Soda, Cake, Nuts, Chips"
4027,1,4,484,"Bread, Fish"
4028,23,6,227,"Rice, Croissant, Tomato"
4029,6,14,386,"Soda, Milk, Rice, Beef, Orange, Oats"
4030,3,9,136,"Spinach, Bagel, Juice, Pasta, Grapes"
4031,16,38,134,"Pork, Croissant, Apple, Bread, Juice, Spinach"
4032,28,49,254,"Grapes, Bread"
4033,14,41,27,"Spinach, Cereal, Rice"
4034,21,1,481,"Fish, Pasta, Cereal"
4035,26,49,426,"Carrot, Spinach, Apple"
4036,11,10,195,"Apple, Cookies, Spinach, Pasta"
4037,19,43,333,"Oats, Croissant, Spinach, Fish, Apple, Juice"
4038,28,10,371,"Bagel, Cookies, Beef, Spinach, Orange"
4039,4,29,356,"Cheese, Pork, Croissant, Spinach, Tomato, Butter"
4040,29,35,24,"Broccoli, Butter, Tomato"
4041,17,19,367,"Tomato, Cereal, Pork"
4042,30,25,350,"Butter, Yogurt"
4043,2,40,340,"Tomato, Milk, Spinach, Cheese, Banana, Crackers"
4044,8,37,85,"Cereal, Orange, Pork, Coffee"
4045,7,29,143,"Soda, Beef, Chicken, Coffee"
4046,29,13,319,"Nuts, Carrot, Tea"
4047,28,14,243,"Orange, Pork"
4048,23,44,493,"Orange, Butter, Spinach, Chicken, Cheese, Crackers"
4049,29,21,358,"Yogurt, Cake, Cookies, Tea"
4050,19,20,85,"Grapes, Cake, Bagel, Pasta, Juice"
4051,16,37,140,"Beef, Spinach, Bread"
4052,9,44,136,"Oats, Cookies, Pork, Milk"
4053,2,20,318,"Bread, Broccoli"
4054,30,28,306,"Orange, Banana, Cookies"
4055,3,46,497,"Broccoli, Orange, Beef, Tea, Croissant, Fish"
4056,22,23,349,"Grapes, Pork, Beef, Chicken, Chips, Rice"
4057,30,6,440,"Pork, Cereal, Croissant, Crackers"
4058,9,38,92,"Butter, Soda, Fish"
4059,29,1,16,"Spinach, Pasta, Grapes"
4060,18,40,69,"Chips, Milk, Cheese, Apple, Tea"
4061,19,33,404,"Butter, Tomato, Oats, Crackers, Chips, Pasta"
4062,22,26,57,"Spinach, Pasta, Pork, Bread, Tea"
4063,2,9,339,"Oats, Grapes, Chips, Carrot, Yogurt"
4064,6,19,374,"Juice, Grapes, Bagel, Beef"
4065,30,4,479,"Oats, Spinach, Bread, Nuts, Crackers, Rice"
4066,28,24,206,"Fish, Rice"
4067,11,36,213,"Broccoli, Orange, Apple, Spinach"
4068,1,4,371,"Beef, Butter, Broccoli"
4069,7,1,310,"Banana, Juice, Crackers, Cereal"
4070,19,46,471,"Orange, Soda, Oats, Cake, Bagel, Pork"
4071,5,36,51,"Cake, Rice, Bagel, Pasta, Milk, Grapes"
4072,25,23,275,"Broccoli, Cookies, Grapes"
4073,27,8,475,"Yogurt, Juice, Orange"
4074,23,19,106,"Spinach, Cake, Juice, Tea, Tomato"
4075,27,2,458,"Carrot, Butter, Nuts, Apple, Pasta"
4076,13,16,226,"Yogurt, Grapes, Orange"
4077,30,28,94,"Cheese, Chips, Bread, Beef"
4078,3,45,434,"Coffee, Grapes"
4079,10,38,228,"Chips, Cake, Butter"
4080,6,26,139,"Croissant, Nuts, Crackers, Chips, Oats"
4081,19,41,364,"Broccoli, Yogurt"
4082,8,21,164,"Tea, Spinach, Cookies, Beef"
4083,19,46,266,"Bread, Croissant, Soda, Nuts"
4084,27,25,282,"Croissant, Coffee, Chips, Orange"
4085,28,26,347,"Cheese, Cereal, Grapes, Chicken, Carrot, Oats"
4086,13,25,463,"Croissant, Fish, Bagel, Pork, Nuts, Juice"
4087,22,28,205,"Crackers, Orange"
4088,29,35,310,"Carrot, Bread, Cereal, Bagel"
4089,18,14,167,"Oats, Chips, Crackers, Bagel"
4090,11,43,385,"Fish, Orange, Juice, Coffee, Broccoli"
4091,13,12,220,"Grapes, Butter, Fish, Bagel, Pork"
4092,25,31,395,"Bread, Nuts, Fish"
4093,24,9,458,"Chips, Coffee, Milk"
4094,5,13,483,"Pasta, Fish"
4095,26,36,382,"Chips, Cheese"
4096,23,25,455,"Tea, Yogurt, Chips, Chicken"
4097,24,24,55,"Crackers, Cookies, Chips, Banana, Spinach, Orange"
4098,3,27,65,"Bread, Spinach, Apple, Banana, Fish"
4099,17,10,335,"Cheese, Cake"
4100,24,19,303,"Croissant, Tomato"
4101,12,43,407,"Cake, Yogurt, Banana, Tea, Oats"
4102,2,9,418,"Cake, Broccoli, Spinach, Oats, Butter, Coffee"
4103,4,9,186,"Bagel, Chicken, Grapes, Pork, Cereal"
4104,14,1,426,"Crackers, Cheese, Carrot, Pork, Cookies, Juice"
4105,8,5,83,"Cheese, Crackers, Chicken, Cookies, Beef"
4106,27,42,147,"Soda, Apple, Grapes, Croissant, Carrot, Butter"
4107,3,2,393,"Cereal, Tea"
4108,11,10,117,"Soda, Milk, Bagel, Tomato, Rice"
4109,20,47,486,"Apple, Pasta, Banana"
4110,25,32,393,"Pork, Tomato, Butter, Pasta"
4111,20,43,213,"Orange, Nuts, Cereal, Crackers, Chicken, Milk"
4112,20,28,367,"Orange, Butter, Chicken, Apple, Spinach, Oats"
4113,13,9,167,"Nuts, Yogurt, Chips, Coffee, Juice, Tea"
4114,25,6,13,"Banana, Oats, Orange, Rice, Cheese, Coffee"
4115,11,9,96,"Cereal, Carrot, Cheese, Fish, Chicken"
4116,1,42,427,"Pork, Orange, Juice, Cheese, Fish, Broccoli"
4117,21,27,261,"Oats, Cake, Croissant, Fish"
4118,9,30,10,"Crackers, Fish, Cheese, Nuts"
4119,26,45,59,"Banana, Spinach, Grapes, Croissant, Yogurt"
4120,15,39,45,"Banana, Tea, Butter, Cheese, Coffee"
4121,16,28,406,"Crackers, Fish, Cookies, Banana"
4122,8,40,366,"Cereal, Grapes, Butter"
4123,12,12,223,"Cake, Chicken, Oats"
4124,18,30,278,"Cereal, Yogurt, Tomato, Beef, Croissant, Pork"
4125,13,33,223,"Cake, Nuts, Tomato, Cereal, Tea"
4126,14,28,345,"Cake, Tea"
4127,6,36,157,"Yogurt, Coffee, Nuts, Tomato"
4128,22,29,385,"Chips, Butter, Yogurt, Cookies"
4129,19,25,230,"Cheese, Banana, Oats, Beef"
4130,22,23,97,"Grapes, Cereal, Coffee, Spinach, Chicken"
4131,13,15,100,"Beef, Banana"
4132,3,12,201,"Apple, Tomato"
4133,25,28,105,"Orange, Yogurt, Butter"
4134,20,39,370,"Croissant, Tomato"
4135,10,1,78,"Chips, Soda, Spinach"
4136,26,37,111,"Orange, Milk, Grapes, Crackers, Rice, Coffee"
4137,8,32,259,"Rice, Pork"
4138,23,47,103,"Broccoli, Pork, Chicken, Tea"
4139,3,16,267,"Oats, Crackers, Cake, Juice, Yogurt, Carrot"
4140,3,46,495,"Chicken, Croissant, Bread, Soda, Pasta, Orange"
4141,9,33,66,"Beef, Yogurt, Milk, Soda"
4142,5,18,240,"Grapes, Cheese, Coffee"
4143,13,27,300,"Tomato, Cheese, Nuts"
4144,23,35,426,"Pasta, Rice, Cake, Juice, Nuts"
4145,26,37,118,"Nuts, Cheese"
4146,21,24,105,"Cake, Soda, Milk, Cookies"
4147,5,3,112,"Pork, Beef"
4148,24,3,40,"Cheese, Bagel, Juice, Banana, Coffee"
4149,13,37,393,"Tomato, Broccoli, Oats, Cheese, Chicken"
4150,11,31,103,"Pork, Croissant, Chips"
4151,12,46,424,"Cereal, Beef, Chips"
4152,4,24,398,"Tomato, Tea, Cereal, Bread, Milk, Rice"
4153,3,8,108,"Carrot, Tea, Beef"
4154,1,38,142,"Bread, Grapes, Pasta"
4155,10,31,471,"Pasta, Bread, Spinach"
4156,15,45,456,"Cheese, Orange, Bread, Bagel"
4157,12,6,219,"Cheese, Crackers, Bread, Apple, Cookies, Rice"
4158,25,10,235,"Bagel, Pasta, Coffee, Beef, Yogurt, Spinach"
4159,9,47,330,"Pork, Milk, Chicken"
4160,4,47,477,"Butter, Carrot"
4161,5,34,329,"Croissant, Bagel, Cake, Coffee, Chips"
4162,3,49,65,"Tea, Spinach, Oats, Pork, Banana"
4163,6,50,454,"Bread, Cheese, Orange, Carrot"
4164,14,18,335,"Broccoli, Croissant"
4165,15,30,95,"Bread, Cake, Bagel"
4166,18,34,50,"Cake, Tea, Milk, Soda, Cheese, Crackers"
4167,18,6,160,"Soda, Chips, Bagel"
4168,17,34,53,"Milk, Spinach, Rice, Cheese, Nuts"
4169,14,40,203,"Milk, Broccoli, Yogurt, Chicken, Pasta"
4170,4,6,73,"Tomato, Pasta"
4171,1,16,151,"Banana, Cheese, Milk, Cake, Yogurt, Coffee"
4172,3,31,42,"Chicken, Broccoli, Chips, Cereal"
4173,12,41,185,"Tea, Pasta, Chips"
4174,18,48,25,"Broccoli, Yogurt, Pasta, Butter, Orange"
4175,3,43,309,"Rice, Carrot, Milk"
4176,20,43,130,"Orange, Bagel, Spinach, Yogurt, Crackers, Cereal"
4177,20,5,254,"Tomato, Croissant, Juice, Beef, Spinach"
4178,26,44,258,"Milk, Chicken"
4179,11,41,354,"Orange, Soda"
4180,28,35,399,"Rice, Crackers, Orange, Bread, Cheese"
4181,13,38,61,"Oats, Beef, Grapes, Croissant"
4182,1,20,14,"Croissant, Butter"
4183,10,40,41,"Beef, Chips, Soda, Tea, Banana, Oats"
4184,14,4,146,"Soda, Chips"
4185,13,22,394,"Beef, Cheese, Chicken"
4186,25,35,499,"Butter, Yogurt, Broccoli, Rice"
4187,3,50,13,"Beef, Pasta, Spinach, Chicken"
4188,24,1,350,"Broccoli, Carrot, Coffee, Cereal, Cheese, Orange"
4189,29,31,308,"Grapes, Beef"
4190,18,30,414,"Butter, Yogurt"
4191,29,33,31,"Pasta, Milk, Bread, Rice, Oats"
4192,8,31,59,"Cereal, Chips, Spinach"
4193,19,37,118,"Apple, Beef, Cake, Pork, Butter, Orange"
4194,17,47,277,"Cake, Yogurt, Pasta, Rice, Cheese, Orange"
4195,6,22,415,"Fish, Yogurt"
4196,22,27,13,"Broccoli, Butter"
4197,13,23,202,"Croissant, Broccoli, Tomato"
4198,6,19,318,"Croissant, Crackers, Cookies, Fish"
4199,5,19,276,"Broccoli, Orange, Spinach, Pork, Cookies"
4200,9,11,399,"Soda, Orange, Cake, Cereal"
4201,10,3,146,"Banana, Orange"
4202,9,45,487,"Grapes, Milk, Yogurt, Spinach"
4203,16,39,258,"Juice, Apple, Chips, Cereal, Oats, Cake"
4204,5,48,252,"Bagel, Cereal, Pasta, Grapes, Cake"
4205,3,20,397,"Banana, Spinach, Fish, Tea, Broccoli"
4206,6,47,182,"Oats, Crackers, Nuts, Bread, Cake, Beef"
4207,14,37,319,"Crackers, Fish, Carrot, Apple, Cereal, Soda"
4208,9,17,229,"Tea, Cereal, Chicken"
4209,14,4,182,"Pasta, Cookies, Cheese, Coffee, Crackers, Oats"
4210,10,41,199,"Broccoli, Apple, Bagel"
4211,16,31,359,"Chicken, Rice, Cheese, Fish, Milk"
4212,26,38,465,"Nuts, Cake, Cereal, Orange"
4213,3,11,185,"Pasta, Coffee, Bagel, Chicken"
4214,12,37,171,"Cookies, Butter, Beef"
4215,9,4,428,"Apple, Pasta, Rice, Juice, Chicken, Coffee"
4216,8,43,132,"Spinach, Beef, Banana, Rice, Milk"
4217,24,19,491,"Tomato, Chips"
4218,21,48,194,"Oats, Milk, Orange, Grapes"
4219,16,40,350,"Coffee, Cereal, Cake, Beef"
4220,20,2,214,"Tea, Nuts, Chips, Coffee, Yogurt"
4221,20,19,203,"Butter, Juice, Chicken, Yogurt"
4222,7,32,322,"Yogurt, Croissant"
4223,15,6,39,"Yogurt, Croissant"
4224,4,9,192,"Fish, Bread, Pork, Pasta"
4225,5,33,457,"Carrot, Croissant, Coffee"
4226,10,5,179,"Orange, Milk"
4227,1,18,422,"Coffee, Apple"
4228,13,17,61,"Spinach, Cookies, Apple, Pork, Tomato, Oats"
4229,11,9,11,"Beef, Cereal"
4230,27,40,243,"Apple, Banana, Bread"
4231,20,18,455,"Carrot, Bagel"
4232,13,18,367,"Pasta, Grapes, Pork, Nuts, Chips"
4233,26,17,215,"Bread, Coffee, Butter, Pork, Banana"
4234,28,1,381,"Beef, Tomato"
4235,11,48,437,"Cereal, Chicken"
4236,15,8,464,"Orange, Butter"
4237,11,39,483,"Apple, Pork, Carrot"
4238,14,12,81,"Fish, Grapes"
4239,27,38,23,"Apple, Chips, Bread, Pork, Pasta"
4240,27,48,318,"Broccoli, Milk, Grapes, Tea, Orange"
4241,28,10,72,"Bread, Crackers, Tomato, Nuts, Bagel, Cookies"
4242,21,43,454,"Cookies, Coffee, Tea"
4243,20,29,281,"Pasta, Cake, Juice, Chicken, Grapes"
4244,5,24,153,"Carrot, Chips, Soda, Juice, Pork"
4245,10,12,496,"Carrot, Spinach, Broccoli, Grapes"
4246,11,17,368,"Fish, Bagel, Bread, Spinach, Orange"
4247,20,45,394,"Cheese, Fish, Carrot"
4248,23,16,427,"Butter, Chips"
4249,7,32,137,"Oats, Grapes, Cheese, Pork, Soda, Fish"
4250,16,12,198,"Yogurt, Chicken, Soda, Cereal"
4251,11,34,241,"Cereal, Pasta, Spinach, Butter, Croissant, Juice"
4252,6,3,326,"Cake, Crackers, Bread, Milk, Cereal, Nuts"
4253,13,22,361,"Chicken, Grapes, Pasta, Soda"
4254,11,6,347,"Pork, Juice"
4255,10,10,455,"Beef, Butter, Banana, Tea, Apple"
4256,24,39,253,"Spinach, Bread, Milk, Juice"
4257,23,10,273,"Chips, Juice, Cookies, Spinach, Tomato, Fish"
4258,21,32,221,"Pasta, Orange, Apple, Crackers, Oats"
4259,16,49,348,"Chips, Chicken, Juice, Cheese, Tomato, Oats"
4260,19,27,106,"Carrot, Rice, Broccoli"
4261,26,50,11,"Bread, Cereal"
4262,8,25,336,"Beef, Pasta, Milk"
4263,11,16,500,"Fish, Tea, Crackers"
4264,13,43,492,"Pasta, Fish, Cake, Soda, Nuts"
4265,9,29,426,"Tomato, Nuts, Fish, Croissant, Cake, Pasta"
4266,27,47,174,"Milk, Cheese"
4267,26,41,18,"Beef, Grapes, Cheese, Tea"
4268,13,11,334,"Soda, Chips, Coffee, Cereal, Broccoli, Bread"
4269,12,14,194,"Pasta, Bagel, Oats, Pork, Fish, Croissant"
4270,4,37,457,"Cheese, Cereal"
4271,30,47,33,"Apple, Cheese, Croissant, Chips, Orange, Bagel"
4272,19,23,423,"Crackers, Tomato, Tea, Juice, Milk"
4273,7,4,386,"Coffee, Milk, Bread, Rice, Butter"
4274,19,42,176,"Tomato, Bread, Broccoli, Grapes, Coffee, Pork"
4275,18,17,357,"Fish, Soda"
4276,6,49,237,"Fish, Banana, Beef, Chips, Bread"
4277,22,8,129,"Chips, Crackers, Cookies"
4278,25,4,320,"Butter, Nuts"
4279,18,11,258,"Cheese, Bagel"
4280,1,30,214,"Spinach, Crackers, Broccoli, Chicken, Coffee, Cereal"
4281,24,26,388,"Coffee, Fish, Juice"
4282,15,31,323,"Yogurt, Milk, Banana"
4283,23,20,416,"Milk, Rice, Coffee, Grapes, Chips"
4284,7,31,51,"Tea, Orange"
4285,15,48,188,"Apple, Broccoli"
4286,26,49,229,"Broccoli, Apple, Pasta"
4287,10,35,490,"Banana, Bagel, Fish, Tea"
4288,27,15,486,"Butter, Fish, Spinach, Yogurt, Cereal, Banana"
4289,23,25,492,"Orange, Bagel, Fish, Chicken, Cereal"
4290,3,44,486,"Milk, Grapes, Banana, Carrot"
4291,27,46,253,"Broccoli, Carrot, Bread, Butter"
4292,28,25,347,"Cake, Fish, Beef, Carrot, Pasta"
4293,26,31,448,"Butter, Tomato"
4294,26,17,368,"Cookies, Butter, Cake, Oats"
4295,14,10,473,"Spinach, Tea, Pork, Soda, Milk"
4296,22,34,61,"Coffee, Tea, Yogurt, Pasta, Juice, Milk"
4297,16,28,385,"Butter, Pork, Cake, Apple"
4298,5,1,207,"Cookies, Soda"
4299,21,19,160,"Nuts, Soda, Grapes, Coffee"
4300,10,29,320,"Yogurt, Soda, Carrot, Pork, Broccoli, Cake"
4301,8,25,109,"Rice, Spinach, Grapes, Crackers, Broccoli"
4302,9,44,374,"Spinach, Oats"
4303,22,21,83,"Juice, Cookies, Apple, Nuts, Cheese"
4304,5,34,455,"Croissant, Bagel"
4305,23,44,276,"Soda, Chips, Fish, Juice"
4306,14,3,458,"Rice, Juice, Beef, Cheese, Orange"
4307,26,7,302,"Rice, Broccoli"
4308,13,35,411,"Butter, Bagel, Milk, Coffee, Juice, Beef"
4309,3,41,448,"Milk, Crackers, Chicken, Tomato, Grapes, Yogurt"
4310,15,23,376,"Fish, Cheese, Beef, Rice, Oats, Pork"
4311,20,28,268,"Coffee, Juice, Orange, Nuts"
4312,16,40,26,"Tomato, Nuts, Juice, Cheese"
4313,19,42,75,"Crackers, Pork, Rice, Chips"
4314,13,18,264,"Oats, Croissant, Cake, Apple, Rice"
4315,18,22,417,"Orange, Milk, Crackers, Tea, Chicken, Soda"
4316,17,18,54,"Pork, Tea, Rice, Carrot, Chips"
4317,30,18,164,"Croissant, Chicken"
4318,30,7,436,"Crackers, Pasta"
4319,28,17,354,"Cake, Crackers"
4320,23,42,290,"Juice, Bagel, Banana"
4321,14,38,457,"Chicken, Yogurt, Milk"
4322,18,26,249,"Apple, Coffee, Orange, Banana, Cookies, Nuts"
4323,2,30,96,"Coffee, Orange"
4324,26,50,468,"Oats, Broccoli"
4325,12,44,238,"Cake, Bagel, Grapes, Cereal, Coffee"
4326,23,48,498,"Cake, Cookies, Beef, Yogurt, Orange"
4327,29,16,69,"Oats, Crackers, Tea"
4328,26,47,256,"Nuts, Oats, Chips, Broccoli, Fish, Spinach"
4329,18,44,349,"Beef, Carrot, Chips, Yogurt, Broccoli, Chicken"
4330,20,38,286,"Grapes, Pasta, Beef, Yogurt"
4331,21,50,133,"Milk, Chips, Oats, Grapes, Bagel, Rice"
4332,30,13,134,"Tomato, Spinach, Oats, Cereal, Fish, Beef"
4333,3,34,118,"Broccoli, Chips, Pasta, Carrot"
4334,4,22,97,"Broccoli, Bagel, Cheese, Rice"
4335,25,44,395,"Soda, Fish, Coffee, Chicken, Cookies"
4336,8,45,493,"Orange, Spinach, Rice, Crackers"
4337,22,12,347,"Cake, Crackers, Apple, Milk, Beef, Nuts"
4338,22,21,368,"Grapes, Cookies, Banana, Yogurt"
4339,12,36,55,"Fish, Nuts, Chips, Rice, Orange"
4340,6,1,64,"Cookies, Pork, Bread, Chicken, Cereal"
4341,21,44,232,"Spinach, Pork, Cake, Tea, Cookies, Butter"
4342,20,1,376,"Banana, Yogurt, Rice, Cake, Pasta"
4343,2,5,24,"Chicken, Cake, Apple, Chips, Butter"
4344,19,1,92,"Oats, Banana"
4345,21,27,485,"Soda, Tea, Apple, Chips, Tomato"
4346,22,7,485,"Grapes, Apple"
4347,21,34,177,"Cookies, Coffee, Cheese, Juice, Orange"
4348,13,7,472,"Coffee, Beef"
4349,25,44,206,"Apple, Soda, Pasta, Grapes"
4350,11,29,402,"Cookies, Bagel, Tomato, Rice"
4351,26,23,153,"Carrot, Yogurt, Apple"
4352,14,15,122,"Coffee, Grapes, Broccoli"
4353,4,47,378,"Oats, Bread, Tomato, Fish, Cookies"
4354,1,19,141,"Grapes, Crackers"
4355,4,17,350,"Nuts, Crackers, Rice, Cheese"
4356,9,13,253,"Cheese, Pork, Bagel"
4357,8,3,497,"Carrot, Bread, Apple, Pork, Spinach"
4358,17,2,469,"Nuts, Broccoli, Cereal, Beef"
4359,24,40,353,"Soda, Cake"
4360,17,6,73,"Grapes, Pasta, Cookies, Spinach, Cheese, Chips"
4361,18,4,350,"Cereal, Milk, Pork"
4362,19,39,79,"Butter, Rice, Beef, Cake"
4363,23,43,482,"Soda, Tea, Grapes"
4364,19,14,283,"Nuts, Chicken"
4365,8,39,334,"Tomato, Pork, Crackers, Grapes"
4366,15,41,381,"Carrot, Nuts"
4367,12,8,261,"Chips, Cookies, Yogurt, Coffee"
4368,13,46,56,"Banana, Cookies, Fish, Milk, Oats"
4369,15,8,417,"Oats, Spinach, Banana, Orange, Coffee"
4370,25,6,364,"Pork, Apple, Yogurt, Carrot, Cheese"
4371,22,39,180,"Juice, Grapes"
4372,19,9,456,"Chicken, Tea, Fish, Butter, Juice"
4373,23,25,124,"Tea, Yogurt, Rice"
4374,17,43,487,"Cookies, Butter, Beef, Cake"
4375,5,49,304,"Cheese, Fish, Pasta, Butter, Bread"
4376,12,42,402,"Cake, Juice, Cheese, Yogurt"
4377,1,37,483,"Banana, Carrot, Spinach"
4378,16,12,317,"Cheese, Orange, Banana, Spinach, Grapes, Croissant"
4379,4,8,43,"Chicken, Juice"
4380,10,45,339,"Apple, Grapes"
4381,14,12,185,"Bread, Soda, Chicken"
4382,30,17,203,"Tea, Yogurt, Milk, Fish, Soda, Bagel"
4383,3,19,476,"Cereal, Croissant"
4384,4,30,377,"Juice, Pork, Cheese"
4385,27,43,390,"Coffee, Tea"
4386,24,5,386,"Orange, Chips, Oats, Pasta, Nuts, Coffee"
4387,5,41,381,"Pasta, Yogurt, Chips"
4388,12,30,205,"Chips, Oats, Rice, Soda"
4389,10,18,344,"Tea, Butter, Apple, Cake, Bread, Croissant"
4390,11,50,338,"Butter, Cereal, Cheese, Croissant, Banana, Tomato"
4391,15,28,411,"Yogurt, Rice, Tea, Coffee, Banana, Crackers"
4392,26,45,297,"Nuts, Chips, Coffee, Broccoli, Oats"
4393,7,43,448,"Milk, Pork, Butter, Fish, Carrot"
4394,17,50,233,"Tea, Carrot, Cookies, Juice, Nuts"
4395,16,50,423,"Banana, Rice, Pasta, Carrot, Cereal"
4396,12,21,129,"Carrot, Milk, Rice, Broccoli, Pork"
4397,16,17,124,"Cereal, Pasta, Yogurt, Fish"
4398,4,11,142,"Tea, Pasta"
4399,15,50,69,"Spinach, Tea, Beef"
4400,24,5,158,"Yogurt, Beef, Spinach, Bread, Carrot, Cereal"
4401,23,18,54,"Beef, Bread, Chicken"
4402,15,50,67,"Bagel, Rice, Butter, Milk"
4403,11,4,55,"Apple, Oats, Bread, Fish"
4404,3,25,184,"Cookies, Chicken"
4405,10,25,389,"Milk, Apple, Bread, Beef, Chicken"
4406,2,22,313,"Cereal, Nuts, Bread, Tea"
4407,26,4,489,"Apple, Bagel, Juice, Carrot, Coffee"
4408,23,17,106,"Nuts, Bagel, Juice, Cookies, Rice, Coffee"
4409,4,17,391,"Beef, Butter"
4410,1,12,492,"Croissant, Carrot"
4411,28,29,69,"Butter, Carrot, Orange, Milk, Crackers, Yogurt"
4412,11,5,303,"Milk, Beef, Oats, Cake, Nuts"
4413,21,32,198,"Cheese, Cereal, Pasta"
4414,4,13,75,"Yogurt, Cereal"
4415,22,40,446,"Yogurt, Tomato, Orange, Fish"
4416,26,26,170,"Nuts, Oats, Orange, Spinach, Apple, Pasta"
4417,6,12,498,"Tomato, Pork, Croissant"
4418,30,42,204,"Chips, Bread"
4419,24,32,305,"Cheese, Milk"
4420,8,7,387,"Cereal, Yogurt"
4421,17,10,10,"Oats, Nuts"
4422,6,35,169,"Juice, Milk"
4423,18,50,41,"Yogurt, Tea, Crackers, Tomato"
4424,6,28,312,"Cereal, Croissant, Cookies, Chicken, Chips, Bagel"
4425,11,14,284,"Juice, Butter, Cheese, Milk, Cookies, Croissant"
4426,18,40,107,"Cereal, Juice, Rice, Spinach, Beef, Pasta"
4427,14,42,443,"Broccoli, Pasta, Cookies, Orange, Fish"
4428,15,7,208,"Rice, Spinach, Carrot, Soda"
4429,8,29,226,"Tea, Chicken, Carrot, Soda"
4430,26,46,173,"Tomato, Croissant"
4431,13,17,404,"Tomato, Bagel, Crackers, Banana, Rice"
4432,21,7,196,"Cheese, Nuts, Croissant, Apple"
4433,6,3,418,"Pasta, Orange, Rice"
4434,6,5,357,"Beef, Rice, Chicken, Bagel, Milk"
4435,21,5,488,"Chips, Soda, Grapes, Chicken, Cheese, Beef"
4436,22,37,417,"Spinach, Cheese, Nuts, Beef, Croissant"
4437,14,47,74,"Broccoli, Cheese, Yogurt, Banana"
4438,13,17,276,"Beef, Soda, Tomato, Cheese"
4439,1,50,349,"Rice, Carrot, Cookies, Butter"
4440,24,29,318,"Fish, Cake, Croissant, Coffee, Juice, Chicken"
4441,20,2,312,"Chips, Tea, Rice"
4442,29,32,123,"Cake, Yogurt, Rice, Cereal, Cheese, Crackers"
4443,7,10,64,"Nuts, Bread"
4444,15,42,212,"Carrot, Banana, Cookies, Cereal, Oats, Spinach"
4445,19,41,14,"Chips, Spinach, Bagel, Pork, Croissant, Cheese"
4446,14,1,285,"Crackers, Pork, Bagel"
4447,13,3,446,"Banana, Butter, Pork, Cookies, Orange, Nuts"
4448,1,43,245,"Broccoli, Milk, Cheese"
4449,23,25,171,"Tea, Pork, Carrot"
4450,7,18,84,"Crackers, Oats, Coffee"
4451,7,10,427,"Cookies, Tomato"
4452,9,45,492,"Soda, Pork, Tomato, Carrot, Fish, Grapes"
4453,25,22,161,"Cake, Crackers, Spinach, Bread, Cheese, Chicken"
4454,23,26,438,"Cereal, Carrot, Broccoli, Rice"
